PRODUCCI�N PESQUERA DE AT�N REPORTADA EN AVISOS DE ARRIBO 2012 - 2019/P,,,,,,,,,,,,,
FOLIO AVISO,RNP ACTIVO,NOMBRE ACTIVO,NOMBRE OFICINA,A�O CORTE,NOMBRE PRINCIPAL,NOMBRE ESTADO,NOMBRE ESPECIE,MES CORTE,NOMBRE SITIO DESEMBARQUE, PESO DESEMBARCADO (KILOGRAMOS), PESO VIVO (KILOGRAMOS), PRECIO (PESOS), VALOR (PESOS)
930294,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JULIO,LAGUNA LAS SALINAS,3500.00,3500.00,60.00,210000.00
930295,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JULIO,LAGUNA LAS SALINAS,2850.00,2850.00,60.00,171000.00
930296,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,AGOSTO,LAGUNA LAS SALINAS,2000.00,2000.00,60.00,120000.00
930298,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,SEPTIEMBRE,FTE.MPIO.JOSE AZUETA,2000.00,2000.00,60.00,120000.00
930299,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,SEPTIEMBRE,LAGUNA LAS SALINAS,1200.00,1200.00,60.00,72000.00
930300,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,OCTUBRE,LAGUNA LAS SALINAS,1500.00,1500.00,70.00,105000.00
930351,ND,ND,ZIHUATANEJO,2016,ATUN,GUERRERO,ATUN ENT. FCO.,NOVIEMBRE,LAGUNA LAS SALINAS,200.00,200.00,30.00,6000.00
930352,ND,ND,ZIHUATANEJO,2016,ATUN,GUERRERO,ATUN DESV. FCO.,NOVIEMBRE,LAGUNA LAS SALINAS,500.00,550.00,35.00,17500.00
930353,ND,ND,ZIHUATANEJO,2016,ATUN,GUERRERO,ATUN ENT. FCO.,DICIEMBRE,LAGUNA LAS SALINAS,800.00,800.00,30.00,24000.00
930354,ND,ND,ZIHUATANEJO,2016,ATUN,GUERRERO,ATUN ENT. FCO.,DICIEMBRE,LAGUNA LAS SALINAS,750.00,750.00,35.00,26250.00
930355,ND,ND,ZIHUATANEJO,2016,ATUN,GUERRERO,ATUN ENT. FCO.,DICIEMBRE,LAGUNA LAS SALINAS,450.00,450.00,20.00,9000.00
930356,ND,ND,ZIHUATANEJO,2016,ATUN,GUERRERO,ATUN ENT. FCO.,DICIEMBRE,LAGUNA LAS SALINAS,650.00,650.00,30.00,19500.00
930357,ND,ND,ZIHUATANEJO,2016,ATUN,GUERRERO,ATUN ENT. FCO.,DICIEMBRE,LAGUNA LAS SALINAS,450.00,450.00,40.00,18000.00
930358,ND,ND,ZIHUATANEJO,2016,ATUN,GUERRERO,ATUN ENT. FCO.,DICIEMBRE,LAGUNA LAS SALINAS,700.00,700.00,30.00,21000.00
930359,ND,ND,ZIHUATANEJO,2016,ATUN,GUERRERO,ATUN ENT. FCO.,DICIEMBRE,LAGUNA LAS SALINAS,400.00,400.00,30.00,12000.00
930360,ND,ND,ZIHUATANEJO,2016,ATUN,GUERRERO,ATUN ENT. FCO.,DICIEMBRE,LAGUNA LAS SALINAS,700.00,700.00,30.00,21000.00
930361,ND,ND,ZIHUATANEJO,2016,ATUN,GUERRERO,ATUN ENT. FCO.,DICIEMBRE,LAGUNA LAS SALINAS,700.00,700.00,30.00,21000.00
930362,ND,ND,ZIHUATANEJO,2016,ATUN,GUERRERO,ATUN ENT. FCO.,DICIEMBRE,LAGUNA LAS SALINAS,450.00,450.00,30.00,13500.00
930363,ND,ND,ZIHUATANEJO,2016,ATUN,GUERRERO,ATUN ENT. FCO.,DICIEMBRE,LAGUNA LAS SALINAS,750.00,750.00,35.00,26250.00
930364,ND,ND,ZIHUATANEJO,2016,ATUN,GUERRERO,ATUN ENT. FCO.,DICIEMBRE,LAGUNA LAS SALINAS,400.00,400.00,30.00,12000.00
930365,ND,ND,ZIHUATANEJO,2016,ATUN,GUERRERO,ATUN ENT. FCO.,DICIEMBRE,LAGUNA LAS SALINAS,150.00,150.00,30.00,4500.00
930366,ND,ND,ZIHUATANEJO,2016,ATUN,GUERRERO,ATUN ENT. FCO.,DICIEMBRE,LAGUNA LAS SALINAS,150.00,150.00,30.00,4500.00
930367,ND,ND,ZIHUATANEJO,2016,ATUN,GUERRERO,ATUN ENT. FCO.,DICIEMBRE,LAGUNA LAS SALINAS,750.00,750.00,30.00,22500.00
930368,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ENERO,LAGUNA LAS SALINAS,650.00,650.00,30.00,19500.00
930369,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ENERO,LAGUNA LAS SALINAS,450.00,450.00,30.00,13500.00
930370,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ENERO,LAGUNA LAS SALINAS,800.00,800.00,30.00,24000.00
930371,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ENERO,LAGUNA LAS SALINAS,400.00,400.00,30.00,12000.00
930372,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ENERO,LAGUNA LAS SALINAS,100.00,100.00,40.00,4000.00
930374,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ENERO,LAGUNA LAS SALINAS,350.00,350.00,30.00,10500.00
930375,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ENERO,LAGUNA LAS SALINAS,100.00,100.00,40.00,4000.00
930901,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ENERO,LAGUNA LAS SALINAS,350.00,350.00,40.00,14000.00
930902,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ENERO,LAGUNA LAS SALINAS,700.00,700.00,30.00,21000.00
930903,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ENERO,LAGUNA LAS SALINAS,450.00,450.00,30.00,13500.00
930905,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ENERO,LAGUNA LAS SALINAS,800.00,800.00,50.00,40000.00
930906,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ENERO,LAGUNA LAS SALINAS,800.00,800.00,30.00,24000.00
930907,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,FEBRERO,LAGUNA LAS SALINAS,800.00,800.00,30.00,24000.00
930908,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,FEBRERO,LAGUNA LAS SALINAS,900.00,900.00,30.00,27000.00
930909,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,FEBRERO,BARRA DE POTOSI,450.00,450.00,30.00,13500.00
930910,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,FEBRERO,LAGUNA LAS SALINAS,800.00,800.00,30.00,24000.00
930911,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,FEBRERO,LAGUNA LAS SALINAS,900.00,900.00,30.00,27000.00
930912,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,FEBRERO,LAGUNA LAS SALINAS,450.00,450.00,30.00,13500.00
930913,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,FEBRERO,LAGUNA LAS SALINAS,150.00,150.00,22.00,3300.00
930914,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,FEBRERO,LAGUNA LAS SALINAS,200.00,200.00,30.00,6000.00
930915,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,FEBRERO,LAGUNA LAS SALINAS,300.00,300.00,30.00,9000.00
930916,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,FEBRERO,LAGUNA LAS SALINAS,100.00,100.00,30.00,3000.00
930917,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,FEBRERO,LAGUNA LAS SALINAS,200.00,200.00,30.00,6000.00
930918,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,FEBRERO,LAGUNA LAS SALINAS,300.00,300.00,30.00,9000.00
930919,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MARZO,LAGUNA LAS SALINAS,100.00,100.00,30.00,3000.00
930920,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MARZO,LAGUNA LAS SALINAS,200.00,200.00,30.00,6000.00
930923,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MARZO,LAGUNA LAS SALINAS,1400.00,1400.00,20.00,28000.00
930924,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,FEBRERO,LAGUNA LAS SALINAS,300.00,300.00,20.00,6000.00
930925,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MARZO,LAGUNA LAS SALINAS,100.00,100.00,8.00,800.00
932250,ND,ND,PUERTO VALLARTA,2016,ATUN,JALISCO,ALBACORA ENT. FCA.,JUNIO,ATRACADERO HOTEL ROSITA,40.00,40.00,30.00,1200.00
940378,ND,ND,SAN CARLOS,2017,ATUN,BAJA CALIFORNIA SUR,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),ENERO,PUERTO SAN CARLOS (B.C.S.),100.00,100.00,20.00,2000.00
940832,ND,ND,SAN CARLOS,2017,ATUN,BAJA CALIFORNIA SUR,ATUN ENT. FCO.,MARZO,PUERTO SAN CARLOS (B.C.S.),40.00,40.00,50.00,2000.00
946497,ND,ND,CABO SAN LUCAS,2017,ATUN,BAJA CALIFORNIA SUR,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),AGOSTO,LA RIBERA,275.00,275.00,35.00,9625.00
947140,ND,ND,BAHIA TORTUGAS,2017,ATUN,BAJA CALIFORNIA SUR,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),JUNIO,BAHIA TORTUGAS,12.00,12.00,10.00,120.00
966430,ND,ND,PUERTO ANGEL,2018,ATUN,OAXACA,ATUN ALETA AMARILLA ENT. FCO. (THUNNUS ALBACARES),SEPTIEMBRE,BAHIA DE PUERTO ANGEL,480.00,480.00,35.00,16800.00
966454,ND,ND,PUERTO ANGEL,2019/P,ATUN,OAXACA,ATUN ALETA AMARILLA  ENT. FCO. (THUNNUS ALBACARES),ENERO,BAHIA DE PUERTO ANGEL,200.00,200.00,40.00,8000.00
966457,ND,ND,PUERTO ANGEL,2019/P,ATUN,OAXACA,ATUN ALETA AMARILLA  ENT. FCO. (THUNNUS ALBACARES),ENERO,BAHIA DE PUERTO ANGEL,3500.00,3500.00,40.00,140000.00
966462,ND,ND,PUERTO ANGEL,2019/P,ATUN,OAXACA,ATUN ALETA AMARILLA  ENT. FCO. (THUNNUS ALBACARES),ENERO,BAHIA DE PUERTO ANGEL,1800.00,1800.00,35.00,63000.00
966465,ND,ND,PUERTO ANGEL,2019/P,ATUN,OAXACA,ATUN ALETA AMARILLA  ENT. FCO. (THUNNUS ALBACARES),ENERO,SALCHE,1120.00,1120.00,28.00,31360.00
966468,ND,ND,PUERTO ANGEL,2019/P,ATUN,OAXACA,ATUN ALETA AMARILLA  ENT. FCO. (THUNNUS ALBACARES),ENERO,BAHIA DE PUERTO ANGEL,1785.00,1785.00,45.00,80325.00
966476,ND,ND,PUERTO ANGEL,2019/P,ATUN,OAXACA,ATUN ALETA AMARILLA  ENT. FCO. (THUNNUS ALBACARES),ENERO,BAHIA DE PUERTO ANGEL,5500.00,5500.00,25.00,137500.00
966477,ND,ND,PUERTO ANGEL,2019/P,ATUN,OAXACA,ATUN ALETA AMARILLA  ENT. FCO. (THUNNUS ALBACARES),ENERO,BAHIA DE PUERTO ANGEL,300.00,300.00,25.00,7500.00
966481,ND,ND,PUERTO ANGEL,2019/P,ATUN,OAXACA,ATUN ALETA AMARILLA  ENT. FCO. (THUNNUS ALBACARES),ENERO,BAHIA DE PUERTO ANGEL,150.00,150.00,20.00,3000.00
966483,ND,ND,PUERTO ANGEL,2019/P,ATUN,OAXACA,ATUN ALETA AMARILLA  ENT. FCO. (THUNNUS ALBACARES),ENERO,BAHIA DE PUERTO ANGEL,1200.00,1200.00,30.00,36000.00
966494,ND,ND,PUERTO ANGEL,2019/P,ATUN,OAXACA,ATUN ALETA AMARILLA  ENT. FCO. (THUNNUS ALBACARES),ENERO,SAN AGUSTINILLO,5000.00,5000.00,5.00,25000.00
966495,ND,ND,PUERTO ANGEL,2019/P,ATUN,OAXACA,ATUN ALETA AMARILLA  ENT. FCO. (THUNNUS ALBACARES),ENERO,BAHIA DE PUERTO ANGEL,7600.00,7600.00,60.00,456000.00
966500,ND,ND,PUERTO ANGEL,2019/P,ATUN,OAXACA,ATUN ALETA AMARILLA  ENT. FCO. (THUNNUS ALBACARES),ENERO,BAHIA DE PUERTO ANGEL,400.00,400.00,40.00,16000.00
966616,ND,ND,PUERTO ANGEL,2019/P,ATUN,OAXACA,ATUN ALETA AMARILLA  ENT. FCO. (THUNNUS ALBACARES),FEBRERO,BAHIA DE PUERTO ANGEL,410.00,410.00,35.00,14350.00
966641,ND,ND,PUERTO ANGEL,2019/P,ATUN,OAXACA,ATUN ALETA AMARILLA  ENT. FCO. (THUNNUS ALBACARES),FEBRERO,BAHIA DE PUERTO ANGEL,5000.00,5000.00,40.00,200000.00
968101,ND,ND,PUERTO VALLARTA,2016,ATUN,JALISCO,ALBACORA ENT. FCA.,SEPTIEMBRE,CORRALES,1000.00,1000.00,25.00,25000.00
968102,ND,ND,PUERTO VALLARTA,2016,ATUN,JALISCO,ALBACORA ENT. FCA.,SEPTIEMBRE,CORRALES,1000.00,1000.00,25.00,25000.00
968103,ND,ND,PUERTO VALLARTA,2016,ATUN,JALISCO,ALBACORA ENT. FCA.,SEPTIEMBRE,CORRALES,800.00,800.00,25.00,20000.00
968104,ND,ND,PUERTO VALLARTA,2016,ATUN,JALISCO,ALBACORA ENT. FCA.,SEPTIEMBRE,CORRALES,900.00,900.00,25.00,22500.00
1076276,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MARZO,LAGUNA LAS SALINAS,950.00,950.00,20.00,19000.00
1076277,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MARZO,LAGUNA LAS SALINAS,390.00,390.00,20.00,7800.00
1076278,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MARZO,LAGUNA LAS SALINAS,160.00,160.00,20.00,3200.00
1076279,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MARZO,LAGUNA LAS SALINAS,900.00,900.00,20.00,18000.00
1076280,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MARZO,LAGUNA LAS SALINAS,450.00,450.00,8.00,3600.00
1076281,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MARZO,LAGUNA LAS SALINAS,200.00,200.00,20.00,4000.00
1076282,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MARZO,LAGUNA LAS SALINAS,400.00,400.00,20.00,8000.00
1076283,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MARZO,LAGUNA LAS SALINAS,250.00,250.00,28.00,7000.00
1076284,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MARZO,LAGUNA LAS SALINAS,120.00,120.00,20.00,2400.00
1076285,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MARZO,BARRA DE POTOSI,900.00,900.00,20.00,18000.00
1076286,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ABRIL,LAGUNA LAS SALINAS,450.00,450.00,20.00,9000.00
1076287,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ABRIL,LAGUNA LAS SALINAS,200.00,200.00,20.00,4000.00
1076288,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ABRIL,LAGUNA LAS SALINAS,1100.00,1100.00,20.00,22000.00
1076289,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ABRIL,LAGUNA LAS SALINAS,1400.00,1400.00,20.00,28000.00
1076290,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ABRIL,LAGUNA LAS SALINAS,400.00,400.00,20.00,8000.00
1076291,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ABRIL,LAGUNA LAS SALINAS,400.00,400.00,20.00,8000.00
1076292,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ABRIL,LAGUNA LAS SALINAS,350.00,350.00,20.00,7000.00
1076293,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ABRIL,LAGUNA LAS SALINAS,200.00,200.00,20.00,4000.00
1076294,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ABRIL,LAGUNA LAS SALINAS,450.00,450.00,20.00,9000.00
1076295,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ABRIL,LAGUNA LAS SALINAS,450.00,450.00,20.00,9000.00
1076296,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ABRIL,LAGUNA LAS SALINAS,200.00,200.00,20.00,4000.00
1076297,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ABRIL,LAGUNA LAS SALINAS,300.00,300.00,20.00,6000.00
1076298,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ABRIL,LAGUNA LAS SALINAS,200.00,200.00,20.00,4000.00
1076299,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ABRIL,LAGUNA LAS SALINAS,150.00,150.00,20.00,3000.00
1076300,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ABRIL,LAGUNA LAS SALINAS,900.00,900.00,20.00,18000.00
1076427,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MARZO,PLAYA PRINCIPAL,800.00,800.00,80.00,64000.00
1076428,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MARZO,PLAYA PRINCIPAL,500.00,500.00,90.00,45000.00
1076429,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ABRIL,PLAYA PRINCIPAL,600.00,600.00,100.00,60000.00
1076433,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MAYO,PLAYA PRINCIPAL,700.00,700.00,70.00,49000.00
1076435,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MAYO,PLAYA PRINCIPAL,500.00,500.00,80.00,40000.00
1076437,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JUNIO,PLAYA PRINCIPAL,600.00,600.00,70.00,42000.00
1076439,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JUNIO,PLAYA PRINCIPAL,700.00,700.00,60.00,42000.00
1076441,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JULIO,PLAYA PRINCIPAL,600.00,600.00,90.00,54000.00
1076443,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JULIO,PLAYA PRINCIPAL,500.00,500.00,80.00,40000.00
1076445,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,AGOSTO,PLAYA PRINCIPAL,100.00,100.00,90.00,9000.00
1076447,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,AGOSTO,PLAYA PRINCIPAL,100.00,100.00,100.00,10000.00
1076449,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,SEPTIEMBRE,PLAYA PRINCIPAL,200.00,200.00,80.00,16000.00
1076626,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ABRIL,LAGUNA LAS SALINAS,700.00,700.00,12.00,8400.00
1076627,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ABRIL,LAGUNA LAS SALINAS,500.00,500.00,20.00,10000.00
1076628,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ABRIL,LAGUNA LAS SALINAS,2200.00,2200.00,20.00,44000.00
1076629,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ABRIL,LAGUNA LAS SALINAS,1480.00,1480.00,20.00,29600.00
1076630,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,ABRIL,LAGUNA LAS SALINAS,930.00,930.00,20.00,18600.00
1076631,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MAYO,LAGUNA LAS SALINAS,1200.00,1200.00,20.00,24000.00
1076632,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MAYO,LAGUNA LAS SALINAS,350.00,350.00,20.00,7000.00
1076633,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MAYO,LAGUNA LAS SALINAS,1200.00,1200.00,20.00,24000.00
1076634,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MAYO,LAGUNA LAS SALINAS,400.00,400.00,20.00,8000.00
1076635,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MAYO,LAGUNA LAS SALINAS,450.00,450.00,20.00,9000.00
1076636,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MAYO,LAGUNA LAS SALINAS,200.00,200.00,20.00,4000.00
1076637,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MAYO,LAGUNA LAS SALINAS,1200.00,1200.00,20.00,24000.00
1076638,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MAYO,LAGUNA LAS SALINAS,400.00,400.00,20.00,8000.00
1076639,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JUNIO,LAGUNA LAS SALINAS,650.00,650.00,20.00,13000.00
1076640,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JUNIO,LAGUNA LAS SALINAS,200.00,200.00,20.00,4000.00
1076641,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JUNIO,LAGUNA LAS SALINAS,1100.00,1100.00,35.00,38500.00
1076642,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JUNIO,LAGUNA LAS SALINAS,500.00,500.00,20.00,10000.00
1076643,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JUNIO,LAGUNA LAS SALINAS,450.00,450.00,20.00,9000.00
1076644,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JUNIO,LAGUNA LAS SALINAS,150.00,150.00,20.00,3000.00
1076645,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JUNIO,LAGUNA LAS SALINAS,450.00,450.00,20.00,9000.00
1076646,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JUNIO,LAGUNA LAS SALINAS,150.00,150.00,20.00,3000.00
1076647,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JULIO,LAGUNA LAS SALINAS,450.00,450.00,20.00,9000.00
1076648,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JULIO,LAGUNA LAS SALINAS,200.00,200.00,20.00,4000.00
1076649,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JULIO,LAGUNA LAS SALINAS,350.00,350.00,20.00,7000.00
1076650,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JULIO,LAGUNA LAS SALINAS,450.00,450.00,8.00,3600.00
1076726,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MAYO,LAGUNA LAS SALINAS,275.00,275.00,50.00,13750.00
1076727,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MAYO,LAGUNA LAS SALINAS,3200.00,3200.00,50.00,160000.00
1076729,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,MAYO,LAGUNA LAS SALINAS,500.00,500.00,50.00,25000.00
1076730,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JUNIO,LAGUNA LAS SALINAS,300.00,300.00,50.00,15000.00
1076731,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JUNIO,LAGUNA LAS SALINAS,2500.00,2500.00,50.00,125000.00
1076732,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JUNIO,LAGUNA LAS SALINAS,3100.00,3100.00,50.00,155000.00
1076733,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JUNIO,BARRA DE POTOSI,2100.00,2100.00,50.00,105000.00
1076734,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JULIO,LAGUNA LAS SALINAS,2000.00,2000.00,50.00,100000.00
1076735,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JULIO,LAGUNA LAS SALINAS,250.00,250.00,70.00,17500.00
1076736,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JULIO,LAGUNA LAS SALINAS,130.00,130.00,80.00,10400.00
1076737,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,JULIO,LAGUNA LAS SALINAS,210.00,210.00,60.00,12600.00
1076738,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,SEPTIEMBRE,LAGUNA LAS SALINAS,2200.00,2200.00,50.00,110000.00
1076739,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,AGOSTO,LAGUNA LAS SALINAS,3200.00,3200.00,50.00,160000.00
1076740,ND,ND,ZIHUATANEJO,2017,ATUN,GUERRERO,ATUN ENT. FCO.,AGOSTO,LAGUNA LAS SALINAS,2800.00,2800.00,50.00,140000.00
